X,Y,Z,Name,HCI_CODE,HCI_NAME,LICENCE_TYPE,HCI_TEL,POSTAL_CD,ADDR_TYPE,BLK_HSE_NO,FLOOR_NO,UNIT_NO,STREET_NAME,BUILDING_NAME,CLINIC_PROGRAMME_CODE,X_COORDINATE,Y_COORDINATE,INC_CRC,FMEL_UPD_D
103.826785447839,1.28569742860668,0,kml_279,20M0259,DR CARE MEDICAL CLINIC,MC,"86665500","164018",A,"18","2","11",JALAN MEMBINA,TIONG BAHRU COURT,"CDMP,CHAS,ISP",27272.91702843,29791.4099248,50989309606F5310,"20210926121846"
103.697174842354,1.34169239237791,0,kml_280,15M0263,DR CHUA'S FAMILY CLINIC PTE. LTD.,MC,"67928505","640638",A,"638","02","04",JURONG WEST STREET 61,PIONEER MALL,CHAS,12848.66147374,35983.46577396,B7D8B1C0BB7268CD,"20210926121846"
103.892808462695,1.40195144656921,0,kml_281,18M0118,DR JOYCE & PARTNERS FAMILY CLINIC,MC,"69267607","821224",A,224A,"01","01",SUMANG LANE,MATILDA EDGE,"CDMP,CHAS,ISP",34620.41565397,42646.26789044,1C8FA19839CD8B41,"20210926121846"
103.843219260977,1.32057156537945,0,kml_282,"9402383",DR LIM LEAN HUAT & ASSOCIATES PTE LTD,MD,"63238611","329565",B,"101","21",04 TO 05,IRRAWADDY ROAD,ROYAL SQUARE AT NOVENA,"CDMP,CHAS",29101.84810977,33647.61361431,69493A7C036BE19D,"20210926121846"
103.692916978325,1.34170245992124,0,kml_283,11C0094,DR SOH FAMILY CLINIC,MC,"67917735","640966",A,"966","01","221",JURONG WEST STREET 93,,"CDMP,CHAS",12374.80604887,35984.60575704,E5A96E31EE0AB5FE,"20210926121846"
103.842393165081,1.27559619367103,0,kml_284,"9400400",DRS CHUA & PARTNERS PTE LTD,MC,"62210607","82001",B,"1","01","10",TANJONG PAGAR PLAZA,,"CDMP,CHAS",29009.92957039,28674.46835666,C37BD6BF2CAA111F,"20210926121846"
103.817072709118,1.2836613928251,0,kml_285,"9402666","DRS KOO, KOH & ASSOCIATES P.L.",MC,"62712395","150163",A,"163","01","3609",BUKIT MERAH CENTRAL,,CHAS,26191.96884501,29566.28038488,C39B7DDC4E564EDE,"20210926121846"
103.890680792157,1.35370297114613,0,kml_286,"9400414",DRS LIM & CHAN CLINIC,MC,"62800990","530106",A,"106","01","1235",HOUGANG AVE 1,,"CDMP,CHAS",34383.76324398,37311.18813247,E50115AECBF7375A,"20210926121846"
103.875680063619,1.35060795579762,0,kml_287,20M0295,DRS LIM & CHAN CLINIC,MC,"62803009","531002",A,"2","01","50",LOR LEW LIAN,,"CDMP,CHAS,ISP",32714.35802716,36968.92273655,602DE24FB99A6443,"20210926121846"
103.690721731343,1.34148123560942,0,kml_288,20C0091,"DRS OH, LIM, WONG & PARTNERS",MD,"67913988","640959",A,"959","01","154",JURONG WEST ST 92,,"CDMP,CHAS,ISP",12130.49662597,35960.15797364,08C0056B994966F9,"20210926121846"
103.8527683243,1.29376028146733,0,kml_289,"9400421","DRS SINGH & PARTNERS, RAFFLES CITY MEDICAL CENTRE",MC,"63388883","179103",B,"252","02","16",NORTH BRIDGE RD,RAFFLES CITY SHOPPING CENTRE,"CDMP,CHAS,ISP",30164.58749794,30682.96588587,5CD7036C914637FD,"20210926121846"
103.722451247982,1.33237347600046,0,kml_290,"9404298",DRS TANG & PARTNERS PTE. LTD.,MC,"62656077","610064",,"64","01","115",YUNG KUANG ROAD,,"CDMP,CHAS,ISP",15661.61193978,34952.88381812,6EF9743AFBF6D504,"20210926121846"
103.852160453744,1.28150088901303,0,kml_291,"9404339",DRS. BAIN + PARTNERS,MC,"65325522","48583",B,"1","09","03",RAFFLES QUAY,ONE RAFFLES QUAY - NORTH TOWER,"CDMP,CHAS",30096.94675696,29327.38496595,13F9849C4F2F1F9D,"20210926121846"
103.818290657036,1.264842838062,0,kml_292,"9403324",DRS. BAIN AND PARTNERS LLP,MC,"62717110","98632",B,"1","07","06",HARBOUR FRONT AVENUE,KEPPEL BAY TOWER,"CDMP,CHAS",26327.50421483,27485.42106592,54D10B9D080863BE,"20210926121846"
103.841475100183,1.29189934215369,0,kml_293,16C0146,DTAP @ Robertson,MC,"62387810","237995",B,"11","02",06/07,UNITY STREET,ROBERTSON WALK,"CDMP,CHAS",28907.7504872,30477.18600204,1DE5A039E64F7975,"20210926121846"
103.92444984956,1.31205928217535,0,kml_294,19M0106,DTAP @ SIGLAP,MC,"69261678","459108",B,"914","01","04",EAST COAST ROAD,THE DOMAIN,"CDMP,CHAS,ISP",38142.04888625,32706.55149041,E88C4727DF70E46D,"20210926121846"
103.837359158655,1.30139880199722,0,kml_295,15M0301,DTAP @ Somerset,MC,"62620762","239693",B,"1","10","08",GRANGE ROAD,ORCHARD BUILDING,"CDMP,CHAS",28449.67996718,31527.58616236,F55D7BD668A15745,"20210926121846"
103.813936814037,1.44631506786133,0,kml_296,19M0149,DUXTON MEDICAL CLINIC CANBERRA,MC,"69691457","750361",A,"361","01","03",SEMBAWANG CRESCENT,,CHAS,25843.11456305,47551.69879536,C1D8AAFFDED3E452,"20210926121846"
103.853929522028,1.31247324146379,0,kml_297,19M0198,DaVita Medical & Dialysis Centre (Farrer Park),MC,"64430538","217562",B,"1","07",02/03/04,FARRER PARK STATION ROAD,CONNEXION,"CDMP,CHAS,ISP",30293.80179285,32752.14975386,E04B634602C7E1E3,"20210926121846"
103.843219260977,1.32057156537945,0,kml_298,19M0191,DaVita Medical & Dialysis Centre (Novena),MC,"62611981","329565",B,"101","15",08/09/10,IRRAWADDY ROAD,ROYAL SQUARE AT NOVENA,"CDMP,CHAS,ISP",29101.84810977,33647.61361431,69493A7CF5C56B6A,"20210926121846"
103.809758591462,1.29531966312279,0,kml_299,16M0037,Dawson Medical Clinic,MC,"62502022","141085",A,"85","01","05",DAWSON ROAD,,"CDMP,CHAS,ISP",25377.97979831,30855.39820025,53E1BA8473086486,"20210926121846"
103.810971835617,1.29270252663114,0,kml_300,"9403695",Dawson Place Clinic,MC,"64750889","142057",A,"57","02","03",Dawson Road,Dawson Place,"CDMP,CHAS",25513.0007032,30566.00749106,8770BF6FE6346C2C,"20210926121846"
103.774102413755,1.43036145793777,0,kml_301,"9400346",Doctors Clinic & Surgery,MC,"62691017","730305",A,"305","01","91",Woodlands Street 31,,"CDMP,CHAS,ISP",21410.12584057,45787.70464629,1F4E198930ED41C5,"20210926121846"
103.78169719958,1.30476356797683,0,kml_302,"9404789",Dover Clinic and Surgery Pte Ltd,MC,"67757410","130028",A,"28","01","89",DOVER CRESCENT,MULTI STOREY CAR PARK,"CDMP,CHAS",22255.01347416,31899.70326643,0D630FF427DEF607,"20210926121846"
103.835564729732,1.35319495294524,0,kml_303,19M0119,Dr Chen and Partners Medical Clinic,MC,"81233740","575630",B,"9",B1,"01",SIN MING ROAD,THOMSON V ONE,"CDMP,CHAS,ISP",28249.97111445,37254.93874716,7595195E9EE4A354,"20210926121846"
103.848152968836,1.35717822107249,0,kml_304,19M0146,Dr Chua & Lee Family Clinic,MC,"62616988","570213",A,"213",B1,"235",BISHAN STREET 23,,CHAS,29650.89662185,37695.39311905,8F8A4E24896E584C,"20210926121846"
103.826764453903,1.29113483647707,0,kml_305,16M0086,Dr Gary's Family Clinic,MC,"69048089","160077",,"77","01","519",INDUS ROAD,INDUS GARDEN,"CDMP,CHAS,ISP",27270.58206537,30392.65039898,FAF6E4A9AB4D56EC,"20210926121846"
103.956561347989,1.34668351018352,0,kml_306,"9402449",FAITH CLINIC (SIMEI),MC,"67884303","520139",A,"139","01","10",SIMEI ST 1,,"CDMP,CHAS",41715.56888854,36535.28308012,9D792146CB75A0B8,"20210926121846"
103.853768900177,1.34042178823098,0,kml_307,"9402270",FAITH CLINIC (TOA PAYOH),MC,"62527896","310211",A,"211","01","19",TOA PAYOH LOR 8,,"CDMP,CHAS",30275.90064138,35842.55683819,908578C89338D2FE,"20210926121846"
103.841268831273,1.41795288509924,0,kml_308,18M0204,FAITH CLINIC (YISHUN),MC,"63391129","768698",A,"598","01","11",YISHUN RING ROAD,WISTERIA MALL,"CDMP,CHAS,ISP",28884.74893834,44415.54359079,F1C7D87DCA645D6C,"20210926121846"
103.91548479998,1.30651257339373,0,kml_309,"9400510",FAITH FAMILY CLINIC,MC,"64466326","440057",,"57","01","113",MARINE TERRACE,,"CDMP,CHAS",37144.34298521,32093.18980867,FFE0D6A0D6BFDCBA,"20210926121846"
103.904483668484,1.39250411008759,0,kml_310,16C0343,FAITH HEALTHCARE (RIVERVALE),MC,"63157879","545082",B,"11","02","15",RIVERVALE CRESCENT,RIVERVALE MALL,"CDMP,CHAS",35919.73968212,41601.66468463,CC854A09E443D892,"20210926121846"
103.960042188158,1.35436493798362,0,kml_311,17M0016,FAITH HEALTHCARE (TAMPINES),MC,"64433843","529287",B,"11","01","11",TAMPINES STREET 32,TAMPINES MART,"CDMP,CHAS",42102.90461374,37384.67810078,AB30E2D6A2908470,"20210926121846"
103.957884241959,1.36075820419992,0,kml_312,"9400511",FAITH MEDICAL CLINIC & SURGERY,MC,"67881061","522487",A,487C,B1,"103",TAMPINES ST 45,,"CDMP,CHAS",41862.71284735,38091.60208529,478114757AABE37E,"20210926121846"
103.77076830515,1.38358044593591,0,kml_313,"9401979",FAJAR FAMILY CLINIC & SURGERY,MC,"67690636","670445",,"445","01","550",FAJAR ROAD,FAJAR SHOPPING CENTRE,"CDMP,CHAS",21038.95049455,40614.90347462,E7CD3B43D3C9C0FD,"20210926121846"
103.836760311656,1.37858210019768,0,kml_314,"9400514",FAMILY CARE CLINIC & SURGERY,MC,"64588737","560608",A,"608","01","2785",ANG MO KIO AVE 5,,CHAS,28383.02178548,40062.12025657,EFE40D5D21607B57,"20210926121846"
103.746610701854,1.36326877933412,0,kml_315,"9405357",FAMILY CARE CLINIC PTE LTD,MC,"65671775","650415",A,"415","01","272",Bukit Batok West Ave 4,,"CDMP,CHAS",18350.43337432,38369.02465211,07D7958C2B84AE1F,"20210926121846"
103.884293734337,1.37491294218702,0,kml_316,15C0410,FAMILY CARE MEDICAL CENTRE PTE LTD,MC,"63855177","530916",,"916","01","08",Hougang Ave 9,,"CDMP,CHAS",33672.90626793,39656.46368404,FDCFCED57748267F,"20210926121846"
103.792897574707,1.3074341112717,0,kml_317,"9400518",FAMILY HEALTH CLINIC,MC,"67777933","270043",A,"43","01","65",Holland Drive,,"CDMP,CHAS",23501.51760062,32194.97549887,E484783BC52308FB,"20210926121846"
103.842935479988,1.32589620222,0,kml_318,"9400519",FAMILY HEALTH CLINIC & SURGERY,MC,"62542440","320002",A,"2","01","651",BALESTIER ROAD,BALESTIER HILL SHOPPING CENTRE,"CDMP,CHAS",29070.26380171,34236.38449643,031A3DD801A7134D,"20210926121846"
103.839861074062,1.36682590272899,0,kml_319,"9400520",FAMILY HEALTH MEDICAL CENTRE,MC,"64541980","567226",A,226G,"01","681",ANG MO KIO AVE 1,,"CDMP,CHAS",28728.10140773,38762.18045656,109BA20EDC777E5B,"20210926121846"
103.873778334173,1.36934534973622,0,kml_320,"9400522",FAMILY HEALTHCARE CLINIC & SURGERY,MC,"62889557","550151",A,"151","01","35",SERANGOON NORTH AVE 2,,"CDMP,CHAS,ISP",32502.68209144,39040.80514662,91CB0B4B82F50A5C,"20210926121846"
103.890706990241,1.37372091211225,0,kml_321,"9405348",FAMILY HEALTHCARE CLINIC & SURGERY PTE LTD,MC,"63871120","530523",A,"523","01","119",HOUGANG AVE 6,,"CDMP,CHAS,ISP",34386.62595962,39524.67116228,230576835C4A5868,"20210926121846"
103.763817745262,1.3046248764802,0,kml_322,"9402745",FAMILY LIFE CLINIC,MC,"67744678","120727",,"727","01","264",CLEMENTI WEST ST 2,,"CDMP,CHAS,ISP",20265.19283457,31884.41542241,F138FF1D64305633,"20210926121846"
103.757044584459,1.3477014777938,0,kml_323,"9400523",FAMILY MEDICAL CLINIC PTE LTD,MC,"65676775","650280",A,"280","01","317",BT BATOK EAST AVE 3,,"CDMP,CHAS,ISP",19511.5483103,36647.63105565,548F210F1D5D2CD6,"20210926121846"
103.847899479496,1.37234984800157,0,kml_324,"9400524",FAMILY MEDICARE CLINIC & SURGERY,MC,"64566582","560721",A,"721","01","2815",ANG MO KIO AVE 8,,"CDMP,CHAS,ISP",29622.67602509,39372.99417943,48C6700EE2832061,"20210926121846"
103.914026029639,1.30611781278668,0,kml_325,"9400525",FAMILY MEDICINE CLINIC,MC,"64491606","440058",A,"58","01","65",MARINE TERRACE,,"CDMP,CHAS,ISP",36981.99656836,32049.53387201,A688F0D97666D863,"20210926121846"
103.847479439025,1.33628570923804,0,kml_326,"9400528",FAMILYCARE CLINIC & SURGERY,MD,"62509033","313085",A,85C,"01","380",TOA PAYOH LOR 4,,"CDMP,CHAS,ISP",29575.95394167,35385.20539466,83CF964AFC551C54,"20210926121846"
103.844160709873,1.3207051098625,0,kml_327,"9405463",FEMA CLINIC & SURGERY,MC,"63972012","307506",B,"10","09","32",SINARAN DRIVE,NOVENA MEDICAL CENTER,"CDMP,CHAS",29206.6219764,33662.3806674,3F1CCCBC51CAD70B,"20210926121846"
103.856504185567,1.33528228586453,0,kml_328,17M0310,FINEST HEALTH MEDICAL CENTRE,MC,"62640852","310019",,"19","01","268",LORONG 7 TOA PAYOH,KIM KEAT PALM,"CDMP,CHAS,ISP",30580.31377464,35274.25961375,FF5DE2B89B853ADC,"20210926121846"
103.736785753592,1.34318835753237,0,kml_329,"9403523",FIRST CARE FAMILY CLINIC & SURGERY,MC,"64252350","600253",,"253","01","257",JURONG EAST ST 24,,"CDMP,CHAS",17256.9429254,36148.67263634,2A61C4050E031802,"20210926121846"
103.828993389453,1.43376057974359,0,kml_330,20M0222,FIRST MEDICAL CENTRE (YISHUN) PTE LTD,MC,"67591485","760110",A,"110","01","399",YISHUN RING RD,,"CDMP,CHAS",27518.6718989,46163.47775957,"5D72510663737572","20210926121846"
103.803105949038,1.29043486494243,0,kml_331,"9402180",FIRST MEDICAL CENTRE PTE LTD,MC,"64768588","140169",A,"169","01","1165",STIRLING ROAD,,"CDMP,CHAS",24637.5924693,30315.27023807,50BE68DE9E1D04CB,"20210926121846"
103.775884057974,1.43359370625977,0,kml_332,"9402467",FIRST MEDICAL CLINIC & SURGERY,MC,"63680111","730167",A,"167","01","11",WOODLANDS ST 11,,"CDMP,CHAS,ISP",21608.40519696,46145.10545667,E5CBC523A3702609,"20210926121846"
103.829470015099,1.28253466924079,0,kml_333,14M0279,FIRSTHEALTH CLINIC & SURGERY,MC,"66944981","160126",A,"126","01","04",KIM TIAN ROAD,MULTI STOREY CAR PARK,CHAS,27571.68639345,29441.68770841,6E39A1B9131DC0B5,"20210926121846"
103.752483840899,1.38004753002611,0,kml_334,"9400534",FOCUS MEDICAL CENTRE,MC,"67692822","680137",,"137","01","329",TECK WHYE LANE,TECK WHYE SHOPPING CENTRE,"CDMP,CHAS",19004.10783338,40224.31266991,26C1952CBDAEFEF4,"20210926121846"
103.802856952292,1.2922546717017,0,kml_335,"9403524",FONG CLINIC,MC,"64745993","140162",A,"162","01","361",MEI LING ST,,"CDMP,CHAS",24609.88367388,30516.49536544,15A4711A495A1C8C,"20210926121846"
103.808980553653,1.27338751529297,0,kml_336,16C0164,FRASER MEDICAL CENTRE,MC,"62733603","101078",A,78A,"01","07",TELOK BLANGAH ST 32,,"CDMP,CHAS",25291.36793263,28430.25515568,CC878337A90C1981,"20210926121846"
103.808242400061,1.28645354013154,0,kml_337,"9400550",FRIENDSHIP CLINIC & SURGERY,MC,"62726628","150001",A,"1","01","4524",JALAN BUKIT MERAH,,"CDMP,CHAS",25209.23133969,29875.02961868,04173A8B145CC624,"20210926121846"
103.879309094037,1.38085035421403,0,kml_338,"9405137",FRONTIER MEDICAL ASSOCIATES,MC,"63152913","530982",A,"982","01","03",BUANGKOK CRESCENT,,"CDMP,CHAS,ISP",33118.16452973,40312.98154776,DF721122E714A0D4,"20210926121846"
103.838176471518,1.37354853932334,0,kml_339,"9405138",FRONTIER MEDICAL ASSOCIATES,MC,"64532571","560163",A,"163","01","426",ANG MO KIO AVE 4,,"CDMP,CHAS,ISP",28540.62378669,39505.53498628,2316D0C6CEF499D3,"20210926121846"
103.901228610039,1.32955256814021,0,kml_340,"9405451",FRONTIER MEDICAL ASSOCIATES,MC,"67460909","400304",A,"304","01","87",UBI AVENUE 1,,"CDMP,CHAS,ISP",35557.69016346,34640.78854952,D152603E9049B8AB,"20210926121846"
103.795261266782,1.43656985620916,0,kml_341,"9405452",FRONTIER MEDICAL ASSOCIATES,MC,"63663631","732899",A,899C,"01","296",WOODLANDS DR 50,,"CDMP,CHAS,ISP",23764.8017501,46474.14825364,926EF8F0DCEDB5B4,"20210926121846"
103.840410312781,1.42305346406148,0,kml_342,"9405453",FRONTIER MEDICAL ASSOCIATES,MC,"67587536","760654",A,"654","01","437",YISHUN AVE 4,,"CDMP,CHAS,ISP",28789.20644353,44979.53964395,89DE31BA74E64B41,"20210926121846"
103.832409171987,1.44885564702056,0,kml_343,18M0038,FRONTIER MEDICAL ASSOCIATES,MC,"62665080","750105",,"105","01","11",CANBERRA STREET,,CHAS,27898.79751797,47832.61407563,FA116104A9FA338A,"20210926121846"
103.739303105448,1.35572308150266,0,kml_344,18M0250,FRONTIER MEDICAL ASSOCIATES,MC,"63370061","650440",A,"440","01","05",BUKIT BATOK WEST AVENUE 8,,"CDMP,CHAS,ISP",17537.15069155,37534.68925488,937D52A832C4A1E1,"20210926121846"
103.743942567846,1.35303717996943,0,kml_345,18M0356,FRONTIER MEDICAL ASSOCIATES,MC,"62583035","650451",A,"451","01","07",BUKIT BATOK WEST AVE 6,,CHAS,18053.45938502,37237.67606854,5B9414326BC7BCDC,"20210926121846"
103.806198056521,1.44062992413871,0,kml_346,18M0009,FRONTIER MEDICAL ASSOCIATES,MC,"63141098","730691",A,"691","01","04",WOODLANDS DRIVE 73,,CHAS,24981.90510084,46923.0729089,23BF4A9F996B82A0,"20210926121846"
103.834676124776,1.30242417185937,0,kml_347,11C0109,FULLERTON HEALTH @ DRS TRYTHALL HOY DAVIES,MC,"66643801","238874",B,391B,"25",01/07/08,ORCHARD ROAD,NGEE ANN CITY TOWER B,"CDMP,CHAS",28151.08249404,31640.96600373,3E68C36F07B4D5A3,"20210926121846"
103.801264139133,1.27398640019418,0,kml_348,"9405615",FULLERTON HEALTHCARE @ ARC,MC,"63333636","119963",,"460","02","18",ALEXANDRA ROAD,,"CDMP,CHAS",24432.59204659,28496.48616533,1C5F09DC2093683F,"20210926121846"
103.830642027915,1.30467628686208,0,kml_349,17M0287,FUSION MEDICAL HEALTH SCREENING & AESTHETIC,MC,"62506548","238880",B,"501","04","11",ORCHARD ROAD,WHEELOCK PLACE,"CDMP,CHAS",27702.1243624,31889.99344859,929EE16047470DC0,"20210926121846"
103.697732090659,1.34874357156987,0,kml_350,"9402009",Faith Clinic (Jurong West),MC,"67916780","640762",A,"762","02",256D,JURONG WEST ST 75,,"CDMP,CHAS",12910.72073799,36763.1478772,238F105A6ABC6B5F,"20210926121846"
103.945086743402,1.31873582672514,0,kml_351,"9403708",Famicare Bedok Clinic Pte Ltd,MD,"64428373","460158",A,"158","01","581",Bedok South Avenue 3,,"CDMP,CHAS,ISP",40438.7096671,33444.9039634,372615BD8F629C34,"20210926121846"
103.720184719407,1.33772592748385,0,kml_352,"9404579",Family Doctors at 365,MD,"62652968","610365",A,"365","01","407",CORPORATION DRIVE,,"CDMP,CHAS",15409.39757891,35544.74306369,2647049F20F1B587,"20210926121846"
103.844697080902,1.28499882861736,0,kml_353,14M0009,Family Medicine Clinic Chinatown,MC,"62255155","59413",B,"133","02","09",NEW BRIDGE ROAD,CHINATOWN POINT,"CDMP,CHAS,ISP",29266.33262672,29714.16418401,6A2858AF1C6C0816,"20210926121846"
103.873437403062,1.38919466650292,0,kml_354,13M0356,Fernvale Family Clinic,MC,"68756182","793405",A,405C,"01","101",FERNVALE LANE,,"CDMP,CHAS",32464.70355075,41235.64161533,11D4068A80A4BAC7,"20210926121846"
103.757864718234,1.34879030670709,0,kml_355,"9403551",First Light Family Clinic & Surgery,MC,"65603930","650272",A,"272","01","72",Bukit Batok East Avenue 4,,"CDMP,CHAS",19602.82389718,36768.02553251,B5A5EFE41C9918D2,"20210926121846"
103.744211484367,1.34874703498808,0,kml_356,"9402667",Foo And Ong Family Clinic Pte. Ltd.,MC,"65672212","650151",A,"151","01","256",BUKIT BATOK ST 11,,"CDMP,CHAS",18083.36935903,36763.29210414,8FB8E40C28791636,"20210926121846"
103.76514748726,1.3142704390532,0,kml_357,13C0052,Frontier Family Medicine Clinic,MD,"67788362","129581",B,"3151","04","01",COMMONWEALTH AVENUE WEST,CITYVIBE,"CDMP,CHAS,ISP",20413.21002471,32950.96881867,683E7D63B8359DE9,"20210926121846"
103.703395356357,1.34486489516062,0,kml_358,"9405162",Frontier Medical Associates,MC,"68622340","644678",A,678D,"01","347",JURONG WEST STREET 64,,"CDMP,CHAS,ISP",13540.95788003,36334.22824042,5DECDEC4947DF932,"20210926121846"
103.937343348132,1.32919868633173,0,kml_359,"9404783",Frontier People's Clinic,MC,"64430261","460123",A,"123","01","152",BEDOK NORTH STREET 2,,"CDMP,CHAS,ISP",39576.89557166,34601.79793826,4F4C861C889A455B,"20210926121846"
103.682668844091,1.34536991705033,0,kml_360,18M0178,Fullerton Health @ NTU,MC,"67936828","639801",B,"36","01",01/02,NANYANG AVENUE,NANYANG TECHNOLOGICAL UNIVERSITY,"CDMP,CHAS,ISP",11234.32086255,36390.20373075,4A767A66C4DED826,"20210926121846"
103.844782386419,1.32003005040623,0,kml_361,18M0141,Integrated Wellness Clinic,MC,"63390665","307470",B,"8","05","04",SINARAN DRIVE,NOVENA SPECIALIST CENTER,"CDMP,CHAS,ISP",29275.80883626,33587.736369,6932156C5747F121,"20210926121846"
103.88965593027,1.39922772560696,0,kml_362,18M0059,Island Family Clinic & Endoscopy Centre,MC,"62810142","540338",,"338","01","08",ANCHORVALE CRESCENT,,CHAS,34269.58883778,42345.08377595,50D94C668FFC95CE,"20210926121846"
103.93483060668,1.33607209518397,0,kml_363,12C0190,Island Family Clinic (Bedok),MC,"62435871","470763",A,"763","01","283",BEDOK RESERVOIR VIEW,,"CDMP,CHAS,ISP",39297.22146033,35361.81375202,B68C7CEF7ADF0935,"20210926121846"
103.739809933345,1.35269613886399,0,kml_364,18M0338,Island Family Clinic (Bukit Batok),MC,"62501530","650447",A,"447","01","05",BUKIT BATOK WEST AVENUE 9,,CHAS,17593.54200344,37199.98283387,9D41F89D912A589E,"20210926121846"
103.892995495589,1.38621835559438,0,kml_365,15M0146,Island Family Clinic (Sengkang),MC,"63842759","540279",A,"279","01","05",SENGKANG EAST AVENUE,,"CDMP,CHAS",34641.27404798,40906.58195909,7B4162A9E1867A57,"20210926121846"
103.842154838462,1.3195180026839,0,kml_366,"9404061",Island Medical Clinic,MC,"62550900","307987",B,"55","02","07",Newton Road,Revenue House,"CDMP,CHAS",28983.38878618,33531.11559553,B4AE2E261F9BDB4D,"20210926121846"
103.860269172947,1.30764582352943,0,kml_367,"9400749",JAPAN CLINIC AND SURGERY,MC,"62984517","200802",A,"802","01","55",FRENCH RD,,"CDMP,CHAS,ISP",30999.35036991,32218.36541624,8BFF0FCE89A14FD4,"20210926121846"
103.790548015767,1.44275333234585,0,kml_368,"9402063",JIREH FAMILY CLINIC,MC,"63660373","730883",A,"883","02",468A,WOODLANDS ST 82,,"CDMP,CHAS",23240.30157166,47157.89552847,32D427F18439DF23,"20210926121846"
103.837381409799,1.37138400101395,0,kml_369,"9404817",JJ CLINIC & SURGERY,MC,"64595594","560107",A,"107","01","150",ANG MO KIO AVENUE 4,,"CDMP,CHAS,ISP",28452.14359945,39266.19117744,979E08E26A47CC8B,"20210926121846"
103.743099573448,1.39207388757417,0,kml_370,"9400756",JO-LIN FAMILY CLINIC & SURGERY,MC,"67606014","680533",A,"533","01","29",CHOA CHU KANG ST 51,LIMBANG SHOPPING CENTRE,"CDMP,CHAS",17959.80639937,41554.16547072,9E421563C0FEF86A,"20210926121846"
103.835446503405,1.41562517359593,0,kml_371,"9405335",JOY CLINIC AND SURGERY,MC,"67530702","760844",A,"844","01","164",YISHUN ST 81,,"CDMP,CHAS",28236.80771967,44158.155584,DBAA8CFFC98F4BD9,"20210926121846"
103.91989305506,1.33716507465033,0,kml_372,19M0221,JOY FAMILY CLINIC,MC,"64422483","470703",A,"703","01","3506",BEDOK RESERVOIR ROAD,,"CDMP,CHAS,ISP",37634.82343308,35482.60637394,51076516D09A48A5,"20210926121846"
103.964632224965,1.36707357511654,0,kml_373,"9405739",JUBILEE FAMILY PHYSICIANS,MC,"65821883","510258",A,"258","02","16",PASIR RIS ST 21,,"CDMP,CHAS,ISP",42613.64820546,38789.96531543,180BD552228280CB,"20210926121846"
103.71842993374,1.34902708947199,0,kml_374,"9404526",JW Corporation Clinic Pte Ltd,MD,"65646745","640507",A,"507","01","156",Jurong West Street 52,,"CDMP,CHAS",15214.16702571,36794.37935138,38D3E3DBB5987D2B,"20210926121846"
103.846558024961,1.28883856203064,0,kml_375,"9405410",Jade Medical Clinic Pte Ltd,MC,"62259813","59818",,"8","13","99",EU TONG SEN STREET,THE CENTRAL OFFICE TOWER 1,"CDMP,CHAS",29473.43800609,30138.74308924,DCC372E676DB2690,"20210926121846"
103.815580869089,1.45603699743209,0,kml_376,"9403620",Jane & Lee Sembawang Family Clinic,MC,"68537677","750483",A,"483","01","23",Admiralty Link,,"CDMP,CHAS,ISP",26026.08049898,48626.6995924,75C6A211C78508F2,"20210926121846"
103.844212383776,1.32214005414322,0,kml_377,18M0070,Jireh Heart centre,MC,"69096221","329563",B,"38","06","63",IRRAWADDY ROAD,Mount Elizabeth Novena Specialist Centre,CHAS,29212.37210633,33821.04952422,483E293A7CE1BD95,"20210926121846"
103.888536901518,1.36298113879038,0,kml_378,"9405205",Joash Family Clinic & Surgery,MC,"62827371","534767",A,"1030",,,UPPER SERANGOON ROAD,,"CDMP,CHAS",34145.14898436,38337.11553831,8583FC0A1B4AFCA3,"20210926121846"
103.932787707033,1.34943750949191,0,kml_379,"9404224",JoyHealth Medical Clinic & Surgery,MC,"67811868","520825",,"825","01","50",Tampines Street 81,,"CDMP,CHAS,ISP",39069.80786809,36839.685892,BF1FCF6850FD0D5B,"20210926121846"
103.914145075391,1.3320509461928,0,kml_380,"9400803",K L TAY CLINIC & SURGERY,MC,"64481630","470632",,"632","01","822",BEDOK RESERVOIR RD,,"CDMP,CHAS,ISP",36995.15224481,34917.08989942,36CEB261CE126F48,"20210926121846"
103.852130314178,1.28385576222736,0,kml_381,"9404823",K N CHIN & ASSOCIATES PTE LTD,MC,"65389533","48621",B,"24","02","18",RAFFLES PLACE,CLIFFORD CENTRE,"CDMP,CHAS",30093.59064292,29587.77473949,BC234EA237A26732,"20210926121846"
103.859014406987,1.29593189474123,0,kml_382,"9403350",K N CHIN & ASSOCIATES PTE LTD Medical Practice,MC,"63372522","38983",B,"3","02","400",TEMASEK BOULEVARD,SUNTEC CITY MALL,"CDMP,CHAS",30859.71977216,30923.09790327,7C704C450118D347,"20210926121846"
103.941978174961,1.37860239755804,0,kml_383,"9400784",K. B. TAN CLINIC & LASER SURGERY,MC,"65839091","510625",A,"625","01","310",ELIAS RD,Elias Mall,"CDMP,CHAS",40092.46036889,40064.64021755,D48DEB283C605C87,"20210926121846"
103.953541143682,1.34359376196236,0,kml_384,18M0028,K2 MEDICAL CLINIC,MC,"65881322","520248",A,"248","01","128",SIMEI STREET 3,MULTI STOREY CAR PARK,CHAS,41379.46959545,36193.61699027,C67F9884578CAC8D,"20210926121846"
